Container ID,Assignment Type,CV /OCD,Dwell,CV Import Date,Vessel Visit ID,CV Delivery Date
MNBU4664022,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
SUDU8199536,DLVGRD,CV,21,10/10/2025,MQIN534X,30/10/2025
MNBU4665184,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU6808456,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MRSU5325176,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MRSU6595005,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
FCIU4269852,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
GAOU2541670,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MNBU3891973,DLVGRD,CV,4,27/10/2025,MCCY540W,30/10/2025
MNBU3262219,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MSKU9171123,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MSKU1773850,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
HASU4953460,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
PONU0074483,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MRKU8760765,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MRSU3827724,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
UETU2058620,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MRKU9761257,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
TCNU7411842,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MRKU2412150,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MWCU5246013,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU4663788,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU0061118,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU4663263,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU4670956,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU4665380,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU4154944,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
CAAU2406770,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MRSU3440329,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
CAAU9926970,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
SUDU7741262,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MAEU4224937,OCD,OCD,2,28/10/2025,MCCY540W,30/10/2025
MRSU8727923,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MRSU3935436,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MRSU7438470,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
UETU6814304,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
CAAU2355966,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MRKU5457740,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MRSU5575236,OCD,OCD,3,27/10/2025,MCCY540W,30/10/2025
MNBU4650184,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MNBU4658713,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
SUDU5283068,DLVGRD,CV,2,29/10/2025,MCCY540W,30/10/2025
MNBU4665841,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
TRHU7234798,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
TCKU6732967,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU8080040,APPDLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
SUDU6718421,DLVCRN,CV,3,28/10/2025,MCCY540W,30/10/2025
CAIU3187134,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU0066093,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
PONU8224698,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
XINU1574560,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
TLLU5899359,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
FFAU4790523,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU9166887,DLVGRD,CV,4,27/10/2025,MCCY540W,30/10/2025
PONU0084389,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
TCKU1234719,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU9221794,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
HASU4940925,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
HASU4529663,DLVHS,CV,4,27/10/2025,MCCY540W,30/10/2025
MRSU6136310,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU3487218,DLVCRN,CV,16,14/10/2025,MAVL531C,30/10/2025
MRSU4059174,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
TEMU0554760,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
TCLU3259164,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU4339220,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU1796520,DLVCRN,CV,4,27/10/2025,MCCY540W,30/10/2025
TGHU0830155,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
UETU6812261,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
CAAU8445368,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
CAAU6532099,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU4222039,DLV2H,CV,4,27/10/2025,MCCY540W,30/10/2025
MSKU1553515,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU6573259,DLV2H,CV,4,27/10/2025,MCCY540W,30/10/2025
BEAU6346678,DLVCRN,CV,3,28/10/2025,MCCY540W,30/10/2025
GAOU6857769,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
CAXU9168792,DLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
MRKU4611568,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU3002510,DLVCRN,CV,3,28/10/2025,MCCY540W,30/10/2025
TGBU5928625,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
TCLU2446849,DLVHS,CV,4,27/10/2025,MCCY540W,30/10/2025
MRKU3807601,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU2963873,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
CAAU9317340,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU2070119,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU5736393,DLVCRN,CV,3,28/10/2025,MCCY540W,30/10/2025
CAAU9368353,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU8788739,DLVCRN,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU4250961,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU6783846,DLVCRN,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU6525915,DLVHS,CV,3,27/10/2025,MCCY540W,30/10/2025
MRKU7251260,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
TRLU9122373,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
UETU2449395,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
TIIU2355473,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU9720860,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MSKU5438253,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU8596332,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU9759250,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU6543966,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MSKU5824169,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU9531613,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU8472898,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MSKU5248401,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
TRHU3802884,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRSU6690471,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU7046951,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
CAAU6084693,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU2554089,DLVCRN,CV,3,27/10/2025,MCCY540W,30/10/2025
TGHU1754532,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU0613293,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
TLLU2205120,DLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
MRKU8319030,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
TGHU7647892,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MSKU7397596,DLV2H,CV,22,8/10/2025,MJAK520C,30/10/2025
PONU8047313,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
CAIU6282182,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU8917026,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU6688830,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU1609070,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU3626497,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU5628249,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
AMFU8796243,APPDLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU5921927,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU5616733,DLVHS,CV,4,27/10/2025,MCCY540W,30/10/2025
MRSU8741069,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
TCKU6705787,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MSKU9159494,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU3242803,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
TCNU2031710,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
MRSU3884600,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
MSKU7492654,DLVGRD,CV,3,27/10/2025,MCCY540W,30/10/2025
MRKU7793511,DLVGRD,CV,3,27/10/2025,MCCY540W,30/10/2025
MRSU7144618,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
HASU4815590,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
TGHU9822464,DLVHS,CV,4,27/10/2025,MCCY540W,30/10/2025
MSKU1146398,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU5497167,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU6829280,DLVHS,CV,21,9/10/2025,MJAK520C,30/10/2025
BSIU8590019,DLV2H,CV,21,10/10/2025,MQIN534X,30/10/2025
TCLU6774363,DLV2H,CV,22,8/10/2025,MJAK520C,30/10/2025
MRKU7374691,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU1979331,APPDLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
CIPU5096677,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
TRHU5231418,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
TIIU5338042,APPDLV2H,CV,4,27/10/2025,MCCY540W,30/10/2025
FFAU7181536,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRSU8428239,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
TCKU7857001,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRSU7226850,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
CRSU1522990,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU7589618,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
TEMU3901836,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU6582052,DLV2H,CV,18,13/10/2025,MAVL531C,30/10/2025
MRKU6968596,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
CAAU2503810,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
CAAU2205550,DLV2H,CV,4,27/10/2025,MCCY540W,30/10/2025
HASU1113780,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU7555494,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
SUDU1449000,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
HASU1384437,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
TCLU2506320,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRSU0243500,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU9972033,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MSKU4070491,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU9513820,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU5595669,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
TCKU7083055,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRSU4129760,OCD,OCD,3,27/10/2025,MCCY540W,29/10/2025
TCNU3137409,OCD,OCD,3,27/10/2025,MCCY540W,29/10/2025
CAAU9010502,OCD,OCD,3,27/10/2025,MCCY540W,29/10/2025
MRSU5693054,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRSU0312999,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
HASU4548719,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU9761196,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU5711411,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU4710787,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MSKU9362367,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU4546061,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU5774560,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
MRKU7684850,OCD,OCD,3,27/10/2025,MCCY540W,29/10/2025
MRKU8708896,OCD,OCD,3,27/10/2025,MCCY540W,29/10/2025
MRKU8276391,OCD,OCD,2,28/10/2025,MCCY540W,29/10/2025
BSIU8571235,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU8156470,DLVHS,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU4175873,DLV2H,CV,4,27/10/2025,MCCY540W,30/10/2025
MSKU9346469,DLV2H,CV,3,27/10/2025,MCCY540W,30/10/2025
MRSU4963005,APPDLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU5494506,DLVHS,CV,4,27/10/2025,MCCY540W,30/10/2025
MRSU6147295,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU2613005,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU4406014,OCD,OCD,3,27/10/2025,MCCY540W,29/10/2025
MSKU5281816,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU1952247,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRKU8464547,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
CAAU8612399,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU5037161,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRKU6962432,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
STJU2016495,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
DFSU6366520,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRSU8641727,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
UETU2954458,DLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRSU3538573,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRSU4309186,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MSKU1260271,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRSU8749429,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
TRHU4803355,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
SUDU8609610,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRSU8695153,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
TCLU2412725,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TCLU8666820,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
GAOU6858493,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TCKU6769251,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TCKU3260764,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU4218381,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU9803476,APPDLV2H,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU3700892,DLV2H,CV,18,13/10/2025,MAVL531C,30/10/2025
GCXU2544840,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU7615330,OCD,OCD,0,29/10/2025,MCCY540W,29/10/2025
MRKU7258808,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU5144285,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRSU0447696,OCD,OCD,0,29/10/2025,MCCY540W,29/10/2025
MRKU9818650,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TCKU3700544,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU0317074,OCD,OCD,26,3/10/2025,MCEB523C,29/10/2025
MRKU7838200,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
HASU1489340,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU9403335,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU8886579,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
GLDU5437170,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU7185175,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU7398163,OCD,OCD,0,29/10/2025,MCCY540W,29/10/2025
CAJU5027123,OCD,OCD,19,10/10/2025,MQIN534X,29/10/2025
MSKU5690265,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRSU0430008,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
CAAU9975378,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
SELU4056400,DLVHS,CV,2,28/10/2025,MCCY540W,30/10/2025
MRKU9326075,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
MSKU7481270,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU9784268,DLV2H,CV,3,28/10/2025,MCCY540W,30/10/2025
MRKU6516723,DLVGRD,CV,2,28/10/2025,MCCY540W,30/10/2025
SUDU7728949,DLVGRD,CV,3,28/10/2025,MCCY540W,30/10/2025
MSKU7871880,APPOCD,CV,1,28/10/2025,MCCY540W,29/10/2025
TCLU3482624,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
SUDU1327701,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU7406454,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU4245711,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU7655190,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU4484125,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TEMU4878957,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU7373622,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU5346704,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
UETU2979749,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRKU8517689,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
GAOU7552960,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU8557239,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU5899893,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRKU7909242,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MRKU4525177,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU5301680,OCD,OCD,21,8/10/2025,MJAK520C,29/10/2025
CAIU6289058,OCD,OCD,20,9/10/2025,MJAK520C,29/10/2025
MRSU6813853,OCD,OCD,21,8/10/2025,MJAK520C,29/10/2025
BEAU5730375,OCD,OCD,21,8/10/2025,MJAK520C,29/10/2025
SEGU4247641,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MSKU5413240,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
FFAU7602379,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRSU4955252,DLVHS,CV,2,27/10/2025,MCCY540W,29/10/2025
MSKU9190993,APPOCD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRSU0063670,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
HASU4669412,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
TCNU3361580,DLVHS,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU9276544,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MSKU7792034,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
CAAU2201317,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TGBU9378384,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
GAOU7147571,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TIIU2076822,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU7120913,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU7796202,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU8673948,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU9082169,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRSU7100311,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MSKU0845209,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
SUDU7973484,OCD,OCD,2,27/10/2025,MCCY540W,29/10/2025
MSKU4094678,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
MRKU5078598,OCD,OCD,1,28/10/2025,MCCY540W,29/10/2025
TIIU5524730,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
GCXU2531288,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU7961786,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
TLLU2473858,DLV2H,CV,15,14/10/2025,MAVL531C,29/10/2025
TGHU0858872,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
FFAU2295006,DLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
TIIU5903647,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
TGBU5359540,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MRSU4755486,DLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU8747531,APPDLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU2702484,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
GCXU5769217,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU6259287,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU3608810,DLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
TGBU6786593,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
CAXU8092985,APPDLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
TCKU1055729,DLV2H,CV,16,13/10/2025,MAVL531C,29/10/2025
MSKU7436049,APPDLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
TLLU3585301,DLVCRN,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU4005555,APPDLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
SEKU6721219,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
MSKU0506355,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
CAAU9269469,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MRSU6714001,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MSKU1943410,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
GAOU7121854,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRSU3996724,DLV2H,CV,16,13/10/2025,MAVL531C,29/10/2025
MRKU3389013,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
SUDU8815251,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
TCNU7500003,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MSKU1569949,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
HASU5072669,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU8440381,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU6522080,DLVGRD,CV,1,28/10/2025,MCCY540W,29/10/2025
MRSU0084266,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU7337620,DLVGRD,CV,1,28/10/2025,MCCY540W,29/10/2025
SUDU1463014,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU9784139,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
CAIU6203959,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
TEMU4832323,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
CAAU2254404,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRSU0169281,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
SUDU7412605,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
TCNU7876855,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
CAAU9318481,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
CAAU7002745,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRSU4888431,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
CAAU4625802,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
TLLU2395009,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MRSU7940852,DLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
TCKU6584474,DLV2H,CV,1,28/10/2025,MCCY540W,29/10/2025
MSKU5005546,DLVGRD,CV,16,13/10/2025,MAVL531C,29/10/2025
SEKU1685757,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MRKU7569287,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
MSKU4330773,APPDLV2H,CV,2,27/10/2025,MCCY540W,29/10/2025
SUDU7849468,DLVGRD,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU9819940,DLVGRD,CV,2,27/10/2025,MCCY540W,29/10/2025
MRSU0403300,DLVGRD,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU9767403,DLVGRD,CV,1,28/10/2025,MCCY540W,29/10/2025
SUDU8572681,DLVGRD,CV,1,28/10/2025,MCCY540W,29/10/2025
MSKU0639255,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRKU6351069,DLVHS,CV,1,28/10/2025,MCCY540W,29/10/2025
MRSU6115683,OCD,OCD,21,8/10/2025,MJAK520C,28/10/2025
MRSU6083230,OCD,OCD,21,8/10/2025,MJAK520C,28/10/2025
